id,genres,country,title,year,language,actors,director,writers
308369,"['Comedy', 'Drama']",United States of America,Me and Earl and the Dying Girl,2015,English,"[('Thomas Mann', 2, 0), ('RJ Cyler', 2, 0), ('Olivia Cooke', 1, 0), ('Connie Britton', 1, 0), ('Nick Offerman', 2, 0), ('Molly Shannon', 1, 0), ('Jon Bernthal', 2, 0), ('Katherine Hughes', 1, 0), ('Matt Bennett', 0, 0), ('Masam Holden', 0, 0), (""Bobb'e J. Thompson"", 2, 0), ('Hugh Jackman', 2, 0), ('Gavin Dietz', 0, 0), ('Edward DeBruce III', 0, 0), ('Natalie Marchelletta', 0, 0), ('Chelsea Zhang', 1, 0), ('Marco Zappala', 0, 0), ('Kaza Marie Ayersman', 0, 0), ('Etta Cox', 0, 0), ('Karriem Sami', 0, 0), ('Cheryl Kline', 0, 0), ('Joan Augustin', 0, 0), ('Mark Granatire', 0, 0), ('Kayana White', 0, 0), ('Linda Kanyarusoke', 0, 0), ('Drew Palajsa', 0, 0), ('Elly Silberstein', 0, 0), ('Nicole Tubbs', 0, 0), ('Jennifer Nicole Baker', 0, 0), ('Andrew James Bleidner', 0, 0), ('Zachary Bolen', 2, 0), ('Randon Bopp', 0, 0), ('Colleen Clark', 0, 0), ('Jessica David', 0, 0), ('Joe Fishel', 2, 0), ('Chris Frank', 0, 0), ('Richard Guesman', 0, 0), ('Conor Hannon', 0, 0), ('Frank Lagana', 0, 0), ('Jeremy Long', 0, 0), ('Zander Lyons', 0, 0), ('Jackson Nunn', 0, 0), ('LaTrallo Presley', 0, 0), ('Jake Scheib', 0, 0), ('Nick J. Shields', 0, 0), ('Zoe Simek', 0, 0), ('Kevin Slone', 0, 0), ('John Tarr', 0, 0), ('Mike Walker', 0, 0), ('Evelyn Wawrzyniak', 0, 0), ('Eric Yeckley', 0, 0)]","[('Alfonso Gomez-Rejon', 0, 0)]",[]
38340,"['Action', 'Drama']",United Kingdom,A High Wind in Jamaica,1965,English,"[('Anthony Quinn', 2, 0), ('James Coburn', 2, 0), ('Deborah Baxter', 1, 0), ('Gert Fröbe', 2, 0), ('Dennis Price', 2, 0), ('Lila Kedrova', 1, 0), ('Nigel Davenport', 2, 0)]","[('Alexander Mackendrick', 2, 0)]",[]
62397,"['Drama', 'Comedy']",Italy,The Teacher from Vigevano,1963,Italian,"[('Alberto Sordi', 2, 0), ('Claire Bloom', 1, 0), ('Vito De Taranto', 0, 0), ('Guido Spadea', 0, 0), ('Eva Magni', 0, 0), ('Piero Mazzarella', 0, 0), ('Ezio Sancrotti', 0, 0), ('Anna Carena', 0, 0), ('Umberto Rocco', 0, 0), ('Carlo Montini', 0, 0), ('Adriana Tocchio', 0, 0), ('Tullio Scovazzi', 0, 0), ('Tullio Scovazzi', 0, 0), ('Enzo Savone', 0, 0), (""Gustavo D'Arpe"", 0, 0), ('Ignazio Gibilisco', 0, 0), ('Bruno De Cerce', 0, 0), ('Nando Angelini', 0, 0), ('Egidio Casolari', 0, 0), ('Agniello Costabile', 0, 0), ('Franco Moraldi', 0, 0), ('Olivo Mondin', 0, 0), ('Joris Muzio', 0, 0), ('Luciano Muzzi', 0, 0), ('Franco Tuminelli', 0, 0), ('Lorenzo Logli', 0, 0), ('Gaetano Fusari', 0, 0)]","[('Elio Petri', 0, 0)]",[]
82469,"['Comedy', 'Action']",Thailand,The Kick,2011,Korean,"[('Jo Jae-hyeon', 2, 0), (' Ye Ji-won', 1, 0), ('Do Shi-gang', 0, 0), ('JeeJa Yanin', 1, 0), ('Tae-joo Na', 0, 0), ('Kwan-hun Lee', 0, 0)]","[('Prachya Pinkaew', 2, 0)]",[]
39562,['Drama'],Canada,To Be Fat Like Me,2007,English,"[('Kaley Cuoco', 1, 0), ('Caroline Rhea', 1, 0), ('Melissa Halstrom', 0, 0), ('Michael Phenicie', 2, 0), ('Tim Perez', 2, 0), ('Richard Harmon', 2, 0), ('Ben Cotton', 2, 0)]","[('Douglas Barr', 2, 0)]","[('M. A. Lovretta', 0, 0)]"
362108,['Comedy'],United States of America,Paul F. Tompkins: Crying and Driving,2015,English,"[('Paul F. Tompkins', 0, 0)]","[('Marcus Raboy', 0, 0)]","[('Paul F. Tompkins', 0, 0)]"
28430,['Drama'],United Kingdom,The Day the Earth Caught Fire,1961,English,"[('Janet Munro', 1, 0), ('Leo McKern', 2, 0), ('Edward Judd', 2, 0), ('Michael Goodliffe', 2, 0), ('Bernard Braden', 0, 0), ('Reginald Beckwith', 2, 0), ('Gene Anderson', 0, 0), ('Renée Asherson', 0, 0), ('Arthur Christiansen', 0, 0), ('Austin Trevor', 2, 0), ('Edward Underdown', 2, 0), ('Ian Ellis', 0, 0), ('Geoffrey Chater', 2, 0), ('Marianne Stone', 1, 0), ('John Dearth', 2, 0), ('Robin Hawdon', 0, 0), ('George Merritt', 2, 0), ('Verina Greenlaw', 0, 0), ('Jane Aird', 0, 0), ('Timothy Bateson', 2, 0), ('Reginald Marsh', 0, 0), ('Peter Blythe', 2, 0), ('Pamela Green', 1, 0), ('Michael Caine', 2, 0)]","[('Val Guest', 2, 0)]","[('Val Guest', 2, 0), ('Wolf Mankowitz', 2, 0)]"
45708,['Comedy'],United States of America,Play the Game,2009,English,"[('Marla Sokoloff', 1, 0), ('Paul Campbell', 2, 0), ('Andy Griffith', 2, 0), ('Doris Roberts', 1, 0), ('Liz Sheridan', 1, 0), ('Clint Howard', 2, 0), ('Rance Howard', 2, 0), ('Geoffrey Owens', 2, 0), ('Bunny Levine', 1, 0), ('Monica Garcia', 1, 0), ('Michelle Pierce', 1, 0), ('Christopher Goodman', 2, 0)]","[('Marc Fienberg', 0, 0)]","[('Marc Fienberg', 0, 0)]"
35964,"['Comedy', 'Thriller', 'Drama']",Turkey,Vavien,2009,Turkish,"[('Engin Gunaydin', 2, 0), ('Binnur Kaya', 0, 0), ('Settar Tanriogen', 2, 0), ('İlker Aksum', 2, 0), ('Günes Berberoglu', 0, 0), ('Tolga Coskun', 0, 0)]","[('Durul Taylan', 2, 0), ('Yagmur Taylan', 0, 0)]","[('Engin Gunaydin', 2, 0)]"
17025,['Drama'],United States of America,Look,2007,English,"[('Jamie McShane', 2, 0), ('Spencer Redford', 2, 0), ('Sebastian Feldman', 2, 0), ('Hayes MacArthur', 2, 0), ('Nichelle Hines', 0, 0), ('Ben Weber', 2, 0), ('Jackie Geary', 1, 0), ('Bailee Madison', 1, 0)]","[('Adam Rifkin', 2, 0)]","[('Adam Rifkin', 2, 0)]"
309049,['Crime'],United Kingdom,We Still Kill the Old Way,2014,English,"[('Ian Ogilvy', 2, 0), ('Alison Doody', 1, 0), ('Christopher Ellison', 2, 0), ('Lysette Anthony', 1, 0), ('James Cosmo', 2, 0), ('Steven Berkoff', 2, 0), ('Tony Denham', 2, 0), ('Adele Silva', 0, 0), ('Anouska Mond', 0, 0), ('Elijah Baker', 0, 0), ('Sagar Radia', 0, 0), ('Danny-Boy Hatchard', 0, 0), ('Dani Dyer', 0, 0), ('Anthony Farrelly', 0, 0)]","[('Sacha Bennett', 0, 0)]","[('Sacha Bennett', 0, 0), ('Dougie Brimson', 0, 0)]"
2072,"['Action', 'Thriller']",Canada,Cyberjack,1995,English,"[('Michael Dudikoff', 2, 0), ('Suki Kaiser', 1, 0), ('Brion James', 2, 0), ('James Thom', 0, 0), ('Topaz Hasfal-Schou', 0, 0), ('Garvin Cross', 2, 0), ('Dean Mckenzie', 2, 0), ('Duncan Fraser', 2, 0), ('Johnny Cuthbert', 2, 0)]","[('Robert Lee', 0, 0)]",[]
396535,"['Action', 'Thriller']",South Korea,Train to Busan,2016,Korean,"[('Gong Yoo', 2, 0), ('Ma Dong-seok', 2, 0), ('Jung Yu-mi', 1, 0), ('Choi Woo-shik', 0, 0), ('Ahn So-hee', 1, 0), ('Kim Soo-an', 1, 0), ('Kim Eui-sung', 2, 0), ('Choi Gwi-hwa', 2, 0), ('Jeong Seok-yong', 2, 0), ('Kim Chang-hwan', 2, 0), ('Jang Hyuk-Jin', 0, 0), ('Shim Eun-kyung', 1, 0), ('Park Myung-shin', 1, 0), ('Ye Soo-Jung', 1, 0), ('Terri Doty', 0, 0)]","[(' Yeon Sang-Ho', 0, 0)]",[]
402446,"['Drama', 'Thriller']",United States of America,Edge of Winter,2016,English,"[('Joel Kinnaman', 2, 0), ('Tom Holland', 2, 0), ('Rachelle Lefevre', 1, 0), ('Percy Hynes White', 0, 0), ('Rossif Sutherland', 2, 0), ('Shiloh Fernandez', 2, 0), ('Shaun Benson', 2, 0), ('Patrick Garrow', 2, 0)]","[('Rob Connolly', 0, 0)]","[('Kyle Mann', 2, 0), ('Rob Connolly', 0, 0)]"
1573,"['Action', 'Thriller']",United States of America,Die Hard 2,1990,English,"[('Bruce Willis', 2, 0), ('Bonnie Bedelia', 1, 0), ('William Atherton', 2, 0), ('Reginald VelJohnson', 2, 0), ('Franco Nero', 2, 0), ('William Sadler', 2, 0), ('John Amos', 2, 0), ('Dennis Franz', 2, 0), ('Art Evans', 2, 0), ('Fred Dalton Thompson', 0, 0), ('Tom Bower', 2, 0), ('Sheila McCarthy', 1, 0), ('Don Harvey', 2, 0), ('Tony Ganios', 2, 0), ('Peter Nelson', 2, 0), ('Robert Patrick', 2, 0), ('Mick Cunningham', 0, 0), ('John Leguizamo', 2, 0), ('Tom Verica', 2, 0), ('John Costelloe', 2, 0), ('Vondie Curtis-Hall', 2, 0), ('Mark Boone Junior', 2, 0), ('Ken Baldwin', 0, 0), ('Danny Weselis', 0, 0), ('Gregg Kovan', 2, 0), ('Don Charles McGovern', 2, 0), ('Danial Donai', 0, 0), ('Jeff Langton', 0, 0), (""Bob 'Rocky' Cheli"", 0, 0), ('Dale Jacoby', 0, 0), ('Vincent Mazella Jr.', 0, 0), (""Patrick O'Neal"", 0, 0), ('Ben Lemon', 2, 0), ('Jason Ross-Azikiwe', 0, 0), ('Anthony Droz', 0, 0), ('Michael Francis Clarke', 2, 0), ('Steve Pershing', 0, 0), ('Tom Everett', 2, 0), ('Sherry Bilsing', 0, 0), ('Karla Tamburrelli', 1, 0), ('Jeanne Bates', 1, 0), ('Colm Meaney', 2, 0), ('Charles Lanyer', 2, 0), ('Rob Steinberg', 2, 0)]","[('Renny Harlin', 2, 0)]",[]
76532,['Drama'],France,The Adopted,2011,French,"[('Mélanie Laurent', 1, 0), ('Denis Ménochet', 0, 0), ('Marie Denarnaud', 1, 0), ('Clémentine Célarié', 1, 0), ('Audrey Lamy', 1, 0), ('Theodore Maquet-Foucher', 0, 0), ('Morgan Perez', 2, 0), ('Nicolas Medad', 0, 0)]","[('Mélanie Laurent', 1, 0)]",[]
41003,['Drama'],United States of America,White Palace,1990,English,"[('Susan Sarandon', 1, 0), ('James Spader', 2, 0), ('Kathy Bates', 1, 0), ('Jason Alexander', 2, 0), ('Eileen Brennan', 1, 0), ('Steven Hill', 0, 0), ('Renée Taylor', 0, 0), ('Jonathan Penner', 2, 0)]","[('Luis Mandoki', 0, 0)]",[]
346,"['Action', 'Drama']",Japan,Seven Samurai,1954,Japanese,"[('Toshirō Mifune', 2, 0), ('Takashi Shimura', 2, 0), ('Yoshio Inaba', 2, 0), ('Seiji Miyaguchi', 2, 0), ('Minoru Chiaki', 2, 0), ('Daisuke Katô', 0, 0), ('Isao Kimura', 2, 0), ('Keiko Tsushima', 1, 0), ('Yukiko Shimazaki', 0, 0), ('Kamatari Fujiwara', 2, 0), ('Yoshio Kosugi', 0, 0), ('Bokuzen Hidari', 0, 0), ('Yoshio Tsuchiya', 2, 0), ('Kokuten Kôdô', 0, 0), ('Eijirô Tôno', 2, 0), ('Jun Tatara', 0, 0), ('Atsushi Watanabe', 2, 0), ('Toranosuke Ogawa', 0, 0), ('Isao Yamagata', 0, 0), ('Kichijirô Ueda', 2, 0), ('Sôjin Kamiyama', 0, 0), ('Gen Shimizu', 0, 0), ('Keiji Sakakida', 0, 0), ('Shinpei Takagi', 0, 0), ('Shin Ôtomo', 0, 0), ('Toshio Takahara', 0, 0), ('Hiroshi Sugi', 0, 0), ('Hiroshi Hayashi', 2, 0), ('Sachio Sakai', 0, 0), ('Sôkichi Maki', 0, 0), ('Ichirô Chiba', 0, 0), ('Noriko Sengoku', 0, 0), ('Noriko Honma', 0, 0), ('Masanobu Ôkubo', 0, 0), ('Etsuo Saijo', 0, 0), ('Minoru Itô', 0, 0), ('Haruya Sakamoto', 0, 0), ('Gorô Sakurai', 0, 0), ('Hideo Shibuya', 0, 0), ('Kiyoshi Kamoda', 0, 0), ('Senkichi Ômura', 0, 0), ('Takashi Narita', 0, 0), ('Shôichi Hirose', 0, 0), ('Kôji Uno', 0, 0), ('Masaaki Tachibana', 0, 0), ('Kamayuki Tsubono', 0, 0), ('Taiji Naka', 0, 0), ('Chindanji Miyagawa', 0, 0), ('Shigemi Sunagawa', 0, 0), ('Akira Tani', 0, 0), ('Akio Kusama', 0, 0), ('Ryûtarô Amami', 0, 0), ('Jun Mikami', 0, 0), ('Haruo Nakajima', 2, 0), ('Sanpei Mine', 0, 0), ('Masahide Matsushita', 0, 0), ('Kaneo Ikeda', 0, 0), ('Takuzô Kumagaya', 0, 0), ('Ippei Kawagoe', 0, 0), ('Ippei Kawagoe', 0, 0), ('Jirô Suzukawa', 0, 0), ('Junpei Natsuki', 0, 0), ('Kyôichi Kamiyama', 0, 0), ('Haruo Suzuki', 0, 0), ('Gorô Amano', 0, 0), ('Akira Kitchôji', 0, 0), ('Kôji Iwamoto', 0, 0), ('Hiroshi Akitsu', 0, 0), ('Akira Yamada', 0, 0), ('Kazuo Imai', 0, 0), ('Eisuke Nakanishi', 0, 0), ('Toku Ihara', 0, 0), ('Hideo Ôtsuka', 0, 0), ('Shû Ôe', 0, 0), ('Yasuhisa Tsutsumi', 0, 0), ('Yasumasa Ônishi', 0, 0), ('Tsuneo Katagiri', 0, 0), ('Megeru Shimoda', 0, 0), ('Masayoshi Kawabe', 0, 0), ('Shigeo Katô', 0, 0), ('Yoshikazu Kawamata', 0, 0), ('Takeshi Seki', 0, 0), ('Haruko Toyama', 0, 0), ('Tsuruko Mano', 0, 0), ('Matsue Ono', 0, 0), ('Tsurue Ichimanji', 0, 0), ('Masako Ôshiro', 0, 0), ('Kyôko Ozawa', 0, 0), ('Michiko Kadono', 0, 0), ('Toshiko Nakano', 0, 0), ('Shizuko Azuma', 0, 0), ('Keiko Mori', 0, 0), ('Michiko Kawabe', 0, 0), ('Yûko Togawa', 0, 0), ('Yayoko Kitano', 0, 0), ('Misao Suyama', 0, 0), ('Toriko Takahara', 0, 0), ('Takeshi Katô', 2, 0), ('Tatsuya Nakadai', 2, 0), ('Ken Utsui', 2, 0), ('Ren Yamamoto', 0, 0)]","[('Akira Kurosawa', 2, 0)]",[]
59266,['Drama'],United Kingdom,The Arbor,2010,English,"[('Christine Bottomley', 1, 0), ('Manjinder Virk', 0, 0), ('Natalie Gavin', 1, 0), ('George Costigan', 2, 0), ('Monica Dolan', 1, 0), ('Neil Dudgeon', 2, 0), ('Jimi Mistry', 2, 0), ('Robert Emms', 2, 0), ('Kate Rutter', 0, 0), ('Danny Webb', 2, 0), ('Matthew McNulty', 2, 0), ('Kathryn Pogson', 0, 0), ('Jonathan Jaynes', 0, 0), ('Lizzie Roper', 0, 0), ('Liam Price', 0, 0), ('Robert Haythorne', 2, 0), ('Parvani Lingiah', 0, 0), ('Gary Whitaker', 2, 0), ('Jamie Timlin', 0, 0), ('Kulvinder Ghir', 2, 0), ('Moey Hassan', 0, 0), ('Josh Brown', 2, 0)]","[('Clio Barnard', 0, 0)]",[]
105760,['Drama'],France,The Tribulations of Balthazar Kober,1988,Polish,"[('Rafał Wieczyński', 0, 0), ('Michael Lonsdale', 2, 0), ('Adrianna Biedrzynska', 0, 0), ('Gabriela Kownacka', 0, 0), ('Emmanuelle Riva', 1, 0), ('Daniel Emilfork', 2, 0), ('Jerzy Bończak', 0, 0), ('Bożena Dykiel', 0, 0), ('Gustaw Holoubek', 2, 0), ('Andrzej Kopiczyński', 0, 0), ('Pawel Królikowski', 2, 0), ('Henryk Machalica', 0, 0), ('Miroslawa Marcheluk', 0, 0), ('Leon Niemczyk', 2, 0), ('Jan Peszek', 0, 0), ('Zbigniew Zamachowski', 2, 0)]","[('Wojciech Has', 2, 0)]","[('Wojciech Has', 2, 0)]"
61864,['Comedy'],France,Out of It,1978,French,"[('Pierre Richard', 2, 0), ('Victor Lanoux', 2, 0), ('Raymond Bussières', 2, 0), ('Claude Brosset', 2, 0), ('Jacques Frantz', 2, 0), ('Claire Richard', 1, 0), ('Blanche Ravalec', 0, 0), ('Bernard Granger', 0, 0), ('Robert Dalban', 2, 0), ('Adrien Cayla-Legrand', 0, 0), ('Christian Brincourt', 2, 0), ('Yvonne Gaudeau', 1, 0), ('Jean-Pierre Darras', 2, 0), ('Bruno Balp', 2, 0), ('Erick Desmarestz', 0, 0), ('Janine Souchon', 1, 0), ('Janine Darcey', 1, 0), ('Katia Tchenko', 1, 0), ('Alain Doutey', 2, 0)]","[('Gérard Oury', 2, 0)]","[('Danièle Thompson', 1, 0), ('Gérard Oury', 2, 0)]"
25680,"['Crime', 'Drama']",United States of America,The Friends of Eddie Coyle,1973,English,"[('Robert Mitchum', 2, 0), ('Peter Boyle', 2, 0), ('Richard Jordan', 2, 0), ('Steven Keats', 2, 0), ('Alex Rocco', 2, 0), ('Joe Santos', 2, 0), ('Mitchell Ryan', 2, 0), ('Peter MacLean', 2, 0), (""Kevin O'Morrison"", 2, 0), ('Marvin Lichterman', 2, 0), ('Carolyn Pickman', 0, 0), ('James Tolkan', 2, 0), ('Margaret Ladd', 1, 0), ('Matthew Cowles', 2, 0), ('Helena Carroll', 1, 0)]","[('Peter Yates', 2, 0)]","[('Paul Monash', 2, 0)]"
431567,"['Thriller', 'Drama']",Norway,Onus,2016,English,"[('Robert Render', 0, 0), ('Vivian Jamison', 0, 0), ('Caroline Burns Cooke', 0, 0), ('Anthony Boyle', 2, 0), ('Kenny Thompson', 0, 0)]","[('George Clarke', 0, 0)]","[('George Clarke', 0, 0), ('Robert Render', 0, 0)]"
26955,['Drama'],South Korea,Oasis,2002,Korean,"[('Sol Kyung-gu', 2, 0), ('Moon So-ri', 1, 0), ('Ahn Nae-sang', 2, 0), ('Ryoo Seung-wan', 2, 0), ('Son Byung-ho', 2, 0), ('Jin-gu Kim', 0, 0), ('Chu Kwi-Jung', 0, 0), ('Ga-hyun Yun', 0, 0), ('Park Myung-shin', 1, 0), ('Park Kyung-geun', 0, 0)]","[('Lee Chang-dong', 2, 0)]","[('Lee Chang-dong', 2, 0)]"
124501,['Drama'],United Kingdom,In the Dark Half,2012,English,"[('Jessica Barden', 1, 0), ('Tony Curran', 2, 0), ('Lyndsey Marshal', 1, 0), ('Alfie Hepper', 0, 0), ('Georgia Henshaw', 1, 0), ('Tim Lewis', 0, 0), ('Simon Armstrong', 0, 0), ('Adjoa Andoh', 1, 0)]","[('Alastair Siddons', 2, 0)]","[('Lucy Catherine', 0, 0)]"
107235,['Comedy'],South Korea,Architecture 101,2012,Korean,"[('Uhm Tae-woong', 2, 0), ('Han Ga-in', 0, 0), ('Lee Je-hoon', 2, 0), ('Bae Suzy', 1, 0), ('Jo Jung-suk', 2, 0), ('Yoo Yeon-seok', 2, 0), ('Kim Eui-sung', 2, 0), ('Cho Hyun-chul', 2, 0), ('Go Joon-hee', 1, 0)]","[('Lee Yong-joo', 0, 0)]",[]
78362,"['Drama', 'Thriller']",United States of America,Snow Beast,2011,English,"[('John Schneider', 2, 0), ('Jason London', 2, 0), ('Danielle Ryan Chuchran', 1, 0), ('Paul D. Hunt', 2, 0), ('Kari Hawker-Diaz', 1, 0), ('Cory Anderson', 0, 0), ('Shawn Carter', 0, 0), ('Gregg Christensen', 0, 0), ('Beki Diamond', 0, 0), ('Kenneth Hill', 0, 0), ('Anthony Straga', 2, 0), ('Dale Thomas', 0, 0), ('Keston Wing', 0, 0), ('Travis Wing', 0, 0), ('Brittany Wiscombe', 1, 0)]","[('Brian Brough', 2, 0)]",[]
199556,['Action'],United States of America,Absolute Deception,2013,English,"[('Cuba Gooding Jr.', 2, 0), ('Emmanuelle Vaugier', 1, 0), ('Evert McQueen', 0, 0), ('Ty Hungerford', 0, 0), ('Jeff Gannon', 0, 0), ('Brad McMurray', 0, 0), ('Kelly Atkinson', 0, 0), ('Sean Edward Frazer', 0, 0), ('Raymond Massey', 0, 0), ('Rachael Morgan-McMurray', 0, 0)]","[('Brian Trenchard-Smith', 0, 0)]","[('Kraig Wenman', 2, 0)]"
39074,"['Crime', 'Thriller']",United States of America,The Bedroom Window,1987,English,"[('Steve Guttenberg', 2, 0), ('Elizabeth McGovern', 1, 0), ('Isabelle Huppert', 1, 0), ('Paul Shenar', 2, 0), ('Carl Lumbly', 2, 0), ('Wallace Shawn', 2, 0), ('Frederick Coffin', 2, 0), ('Brad Greenquist', 2, 0), ('Robert Schenkkan', 2, 0), ('Maury Chaykin', 2, 0), ('Sara Carlson', 1, 0)]","[('Curtis Hanson', 2, 0)]",[]
8816,"['Drama', 'Comedy']",Sweden,My Life as a Dog,1985,Swedish,"[('Anton Glanzelius', 0, 0), ('Tomas von Brömssen', 2, 0), ('Anki Lidén', 0, 0), ('Kicki Rundgren', 0, 0), ('Melinda Kinnaman', 1, 0), ('Lennart Hjulström', 0, 0), ('Ing-Marie Carlsson', 1, 0), ('Ralph Carlsson', 2, 0), ('Johan Widerberg', 0, 0), ('Manfred Serner', 0, 0), ('Jan-Philip Hollström', 0, 0), ('Leif Ericson', 0, 0), ('Christina Carlwind', 0, 0), ('Viveca Dahlén', 0, 0), ('Arnold Alfredsson', 0, 0), ('Fritz Elofsson', 0, 0), ('Didrik Gustafsson', 0, 0), ('Per Ottosson', 0, 0), ('Magnus Rask', 0, 0)]","[('Lasse Hallström', 2, 0)]",[]
104638,['Comedy'],Spain,"Aquí llega Condemor, el pecador de la pradera",1996,Spanish,"[('Chiquito de la Calzada', 2, 0), ('Bigote Arrocet', 0, 0), ('Sol Abad', 0, 0), ('Aldo Sambrell', 2, 0), ('María José Nieto', 1, 0), ('Naím Thomas', 2, 0), ('Julio Tejela', 0, 0), ('César Varona', 0, 0), ('Juan Moltó', 0, 0), ('Pepe Ruiz', 0, 0), ('José Yepes', 0, 0), ('José María Álvarez', 0, 0), ('Derrick Vopelka', 0, 0), ('Fabián Conde', 0, 0), ('Ramón Ruiseñor', 0, 0), ('Ángel Gonzálvez', 0, 0)]","[('Álvaro Sáenz de Heredia', 0, 0)]","[('Álvaro Sáenz de Heredia', 0, 0)]"
55372,"['Comedy', 'Crime', 'Drama']",France,Va Savoir (Who Knows?),2001,French,"[('Jeanne Balibar', 1, 0), ('Marianne Basler', 1, 0), ('Hélène de Fougerolles', 1, 0), ('Catherine Rouvel', 1, 0), ('Sergio Castellitto', 2, 0), ('Jacques Bonnaffé', 0, 0), ('Bruno Todeschini', 2, 0), ('Claude Berri', 2, 0)]","[('Jacques Rivette', 0, 0)]",[]
44925,"['Drama', 'Thriller']",United Kingdom,Sister My Sister,1994,English,"[('Julie Walters', 1, 0), ('Joely Richardson', 1, 0), ('Jodhi May', 1, 0), ('Sophie Thursfield', 0, 0), ('Amelda Brown', 0, 0), ('Lucita Pope', 0, 0), ('Kate Gartside', 1, 0), ('Aimee Schmidt', 0, 0), ('Gabriella Schmidt', 0, 0)]","[('Nancy Meckler', 0, 0)]","[('Wendy Kesselman', 0, 0)]"
42383,"['Drama', 'Comedy']",United States of America,XX/XY,2002,English,"[('Mark Ruffalo', 2, 0), ('Maya Stange', 1, 0), ('Kathleen Robertson', 1, 0), (""Kel O'Neill"", 2, 0), ('Ben Tolpin', 0, 0), ('William Keeler', 0, 0), ('Paula Roth', 1, 0), ('Lee Cobb', 0, 0), ('Zach Shaffer', 0, 0), ('John A. MacKay', 0, 0), ('Tommy Nohilly', 0, 0), ('Jeff Ward', 0, 0), ('Keith Siglinger', 0, 0), ('Evan Neumann', 0, 0), ('Petra Wright ', 1, 0), ('T.J. Kenneally', 0, 0), ('Sam Zuckerman', 0, 0), ('Jenna Jolley', 1, 0), ('David Thornton', 2, 0), ('Joey Kern', 2, 0), ('Jordan Lage', 0, 0), ('Joshua Spafford', 0, 0), ('Marisa Nicole Brown', 0, 0), ('JT Alexander', 0, 0), ('Becky Baeling', 1, 0), ('Paul Damien Dios', 0, 0), ('Kathryn Fallon', 1, 0), ('Melissa Guion', 1, 0), ('Branko Tomovic', 2, 0)]","[('Austin Chick', 0, 0)]","[('Austin Chick', 0, 0)]"
15813,"['Action', 'Drama']",France,Dark Blue World,2001,Czech,"[('Kryštof Hádek', 0, 0), ('Tara Fitzgerald', 1, 0), ('Charles Dance', 2, 0), ('Oldřich Kaiser', 0, 0), ('David Novotný', 2, 0), ('Linda Rybová', 0, 0), ('Jaromír Dulava', 0, 0), ('Lukás Kantor', 0, 0), ('Juraj Bernáth', 0, 0), ('Miroslav Táborský', 0, 0), ('Hans-Jörg Assmann', 2, 0), ('Anna Massey', 1, 0), ('Ondřej Vetchý', 2, 0), ('Thure Riefenstein', 2, 0), ('Viktor Preiss', 0, 0), ('John Warnaby', 2, 0), ('Petr Burian', 0, 0), ('Jeremy Swift', 2, 0), ('Sophie Wilcox', 0, 0), ('Charlotte Fairman', 0, 0), ('Caroline Holdaway', 0, 0), ('Daniela Kolářová', 1, 0)]","[('Jan Svěrák', 0, 0)]",[]
105087,"['Crime', 'Thriller']",Spain,Cross Current,1971,Italian,"[('Philippe Leroy', 2, 0), ('Elga Andersen', 1, 0), ('Ivan Rassimov', 0, 0), ('Rosanna Yanni', 0, 0), ('Franco Ressel', 0, 0), ('Rina Franchetti', 0, 0), ('Julio Peña', 0, 0), ('Franco Fantasia', 0, 0), ('Giorgio Cerioni', 0, 0), ('Liana Del Balzo', 0, 0), ('Carla Mancini', 1, 0)]","[('Tonino Ricci', 2, 0)]",[]
18016,"['Drama', 'Thriller']",United States of America,A Sister's Secret,2009,English,"[('Alexandra Paul', 1, 0), ('Cynthia Preston', 1, 0), ('Peter Michael Dillon', 2, 0)]",[],[]
342737,['Drama'],United States of America,20th Century Women,2016,English,"[('Annette Bening', 1, 0), ('Elle Fanning', 1, 0), ('Greta Gerwig', 1, 0), ('Lucas Jade Zumann', 2, 0), ('Billy Crudup', 2, 0), ('Alia Shawkat', 1, 0), ('Darrell Britt-Gibson', 2, 0), ('Thea Gill', 1, 0), ('Laura Wiggins', 1, 0), ('Nathalie Love', 0, 0), ('Alison Elliott', 1, 0), ('Finn Roberts', 0, 0), ('Kirk Bovill', 2, 0), ('Waleed Zuaiter', 0, 0), ('John Billingsley', 2, 0), ('Curran Walters', 2, 0), ('Vitaly Andrew LeBeau', 0, 0), ('Cameron Gellman', 0, 0), ('Finnegan Seeker Bell', 0, 0), ('Zoë Nanos', 0, 0), ('Lauren Foley', 0, 0), ('Matthew Cardarople', 2, 0)]","[('Mike Mills', 2, 0)]",[]
14434,['Comedy'],India,I Think I Love My Wife,2007,English,"[('Chris Rock', 2, 0), ('Kerry Washington', 1, 0), ('Gina Torres', 1, 0), ('Steve Buscemi', 2, 0), ('Edward Herrmann', 2, 0), ('Welker White', 1, 0), ('Samantha Ivers', 1, 0), ('Michael Kenneth Williams', 2, 0), ('Christina Vidal', 1, 0), ('Eliza Coupe', 1, 0)]","[('Chris Rock', 2, 0)]",[]
